,unique_id,district,site,chickens,cows,pigs,bikes,goats,sheep,ducks,pesticide,yield_kg_pa,plot_acres,can_kg,dap_kg,urea_kg,weed,seed_kg,hybrid,seed_kg_pa,seed_kg_ph,yield_kg_ph,country,year,season,crop,can_kg_pa,can_kg_ph,dap_kg_pa,dap_kg_ph,urea_kg_pa,urea_kg_ph,hh_num,basal_method,lime_kg,field_latitude,field_longitude,chicks,oxen,seed_type,plot_hectares,FAW,termites,striga,electricity,rabbits,flood,comp_source_manure,stemborer,mlnd,cutworms,msv,gls,distance_min,slope_angle_num,slope,seed_depth_num,guinea_fowl,hh_num_under18,distance_meter,fertility,drought,compost,comp_method,comp_quality,prev_season_lime_kg,hybridseed_kg_pa,aphids,localseed_kg_pa,lime_kg_pa,lime_kg_ph,localseed_kg_ph,hybridseed_kg_ph,comp_kg_pa,comp_wb_pa,prev_season_yield,hh_num_under5,npk_kg,lime_method,prev_season_npk_kg,prev_season_dap_kg,prev_season_can_kg,prev_season_urea_kg,chicken_binary,goats_binary,cows_binary,radio_binary,bikes_binary,npk_kg_pa,pest_disease,comp_source,localseed_kg,npk_kg_ph,dap_method,urea_method,heavy_rain,comp_kg_ph,npk_method,hail,plants_sqm_spacing,planting_method,anthracnose,blight,row_spacing,plant_spacing,slope_angle_des,seed_depth_est,harvest_date,plant_date,hybridseed_kg,stalk_rot,kelnel_rot,sitename,site_longitude,site_latitude
51301,94eac566,Kirehe,_Mwoga,,,,,,,,0.0,239.15065,0.370657503604889,,0.0,0.0,2.0,6.0,0.0,16.18745,40.0,590.95319,Rwanda,2020,b season,maize,,,0.0,0.0,4.0468602,9.9999943,3.0,,,-2.28671288490295,30.8218688964844,,,,0.150000005960465,,,,1.0,,,,,,,,,16-30 minutes,,footslope,,,1.0,,better,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,1.0,0.0,,,,,,,,,1.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,2020-07-30,2020-02-25,,,,,,
51305,26656ba8,Kirehe,_Mwoga,,,,,1.0,,,0.0,364.21741,0.370657503604889,,,,2.0,,0.0,,,899.99945,Rwanda,2020,b season,maize,,,0.0,0.0,0.0,0.0,,,,-2.28683590888977,30.821346282959,,,,0.150000005960465,,,,1.0,,,,,,,,,60 minutes to 2 hours,,hilltop,,,5.0,,better,1.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,1.0,,,,,,,,1.0,,1.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,2020-07-30,2020-03-05,,,,,,
51549,ff1129a1,Muhanga,_Kanyana,,,,,3.0,,,0.0,,0.029652601107955,,0.0,0.0,1.0,,1.0,,,,Rwanda,2020,b season,maize,,,0.0,0.0,0.0,0.0,2.0,,,-1.91970205307007,29.6927967071533,,,,0.0120000001043081,,,,0.0,,,,,,,,,6-10 minutes,,footslope,,,0.0,,better,1.0,1.0,hole,average,,16.861916,,,0.0,0.0,,41.666637,5058.5747,,,0.0,0.0,,,,,,,1.0,,0.0,,0.0,0.0,,,0.0,,,0.0,12499.991,,,,,,,60.0,46.666668,,,2020-07-20,2020-03-07,,,,,29.5244668,-1.936233802
51562,38b6910e,Muhanga,_Ngaru,,1.0,,,,,,1.0,1142.1857,0.222394496202469,,,,1.0,,0.0,,,2822.3979,Rwanda,2020,b season,maize,,,17.986044,44.444412,11.241279,27.777761,,,,-2.09601831436157,29.6385231018066,,,,0.0899999961256981,,,,0.0,,,,,,,,,11-15 minutes,,valley,,,0.0,,better,0.0,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,2248.2556,,,0.0,,,,,,,,,1.0,0.0,,0.0,1.0,,,0.0,apply in hole,,0.0,5555.5522,,,,,,,75.0,40.0,,,2020-08-12,2020-02-14,,,,,,
51563,76d25ab4,Muhanga,_Ngaru,3.0,2.0,2.0,,1.0,,,1.0,1249.9941,0.14826300740242,,1.125,0.5,2.0,,1.0,,,3088.7981,Rwanda,2020,b season,maize,,,20.234301,49.999969,13.489533,33.333313,4.0,,,-2.11211276054382,29.6359233856201,0.0,,,0.0600000023841858,,,,0.0,,,,,,,,,31-60 minutes,,valley,,,3.0,,better,0.0,1.0,hole,average,,10.11715,,,0.0,0.0,,24.999985,4046.8601,,,0.0,0.0,,,,,,1.0,1.0,1.0,0.0,,0.0,1.0,,,0.0,apply in hole,,0.0,9999.9941,,,,,,,70.0,43.333332,,,2020-08-12,2020-02-12,,,,,,
51587,a3848043,Ngoma,_Gahurire,5.0,1.0,,,,,,0.0,1017.5017,0.0988420024514198,,1.16666662693024,0.583333313465118,2.0,,1.0,,,2514.2976,Rwanda,2020,b season,maize,,,50.585751,124.99992,25.292875,62.499958,5.0,,,-2.20769190788269,30.5254783630371,10.0,,,0.0400000028312206,,,,1.0,,,,,,,,,31-60 minutes,,footslope,,,3.0,,better,0.0,1.0,hole,good,,30.35145,,,0.0,0.0,,74.999954,2529.2876,,,1.0,0.0,,,,,,1.0,,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,,0.0,6249.9961,,,,,,,,,,,2020-07-23,2020-04-04,,,,,30.51814668,-2.219680277
51617,1f6b0867,Ngoma,_Karenge Kib Oma,2.0,,,,,,,0.0,372.31113,0.222394496202469,,0.0,0.0,2.0,,1.0,,,919.99939,Rwanda,2020,b season,maize,,,0.0,0.0,0.0,0.0,7.0,,,-2.18480181694031,30.5333080291748,0.0,,,0.0899999961256981,1.0,,,1.0,,,,,,,,,less than 2 minutes,,midslope,,,2.0,,better,0.0,1.0,broadcast,good,,4.496511,,,0.0,0.0,,11.111103,2697.9065,,,0.0,0.0,,,,,,1.0,,,1.0,,0.0,0.0,,,0.0,,,0.0,6666.6616,,,,,,,,,,,2020-07-09,2020-03-15,,,,,30.40328964,-1.627895423
51646,8c98a90b,Ngoma,_MUTSINDO B,9.0,2.0,2.0,,6.0,,,0.0,1405.0698,0.345946997404099,,1.0,0.5,2.0,,1.0,,,3471.9978,Rwanda,2020,b season,maize,,,28.906143,71.428528,14.453072,35.714264,6.0,,,-2.15839505195618,30.5165481567383,0.0,,,0.140000000596047,,,,0.0,,,,,,,,,11-15 minutes,,shoulder,,,3.0,,same,0.0,1.0,hole,average,,7.2265358,,,0.0,0.0,,17.857132,2312.4915,,,1.0,0.0,,,,,,1.0,1.0,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,,0.0,5714.2822,,,,,,,,,,,2020-07-20,2020-02-29,,,,,30.49781523,-2.155191324
51667,b25307b0,Ngoma,_Musya,,,,,,,,0.0,1615.8303,0.172973498702049,,0.0,0.0,1.0,2.5,0.0,14.453081,35.714287,3992.7976,Rwanda,2020,b season,maize,,,0.0,0.0,0.0,0.0,5.0,,,-2.12039184570312,30.5169925689697,,,,0.0700000002980232,1.0,,,0.0,,,,,1.0,,,,16-30 minutes,,footslope,,,3.0,,better,1.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,2020-07-13,2020-03-19,,,,,30.52144902,-2.137592046
51674,384d9182,Ngoma,_Rubona,,,,,,,,0.0,1652.252,0.963709473609924,,0.384615391492844,0.0,1.0,,1.0,,,4082.7971,Rwanda,2020,b season,maize,,,10.376565,25.64101,0.0,0.0,1.0,,,-2.18838500976562,30.3313827514648,,,,0.389999985694885,,,,1.0,,,,,,,,,6-10 minutes,,shoulder,,,0.0,,better,1.0,1.0,hole,good,,4.1506257,,,0.0,0.0,,10.256404,485.6232,,,0.0,0.0,,,,,,,,,1.0,,0.0,0.0,,,0.0,apply in hole,,0.0,1199.9993,,,,,,,,,,,2020-06-29,2020-02-10,,,,,29.48821849,-2.225199295
51680,8c798cf3,Ngororero,_Busunzu,,1.0,,,,,,0.0,838.51477,0.0738843977451324,,0.400000005960464,0.400000005960464,2.0,,1.0,,,2072.012,Rwanda,2020,b season,maize,,,0.0,0.0,0.0,0.0,1.0,,,-1.76565170288086,29.5639686584473,,,,0.0299000013619661,,,,1.0,,,,,,,,,31-60 minutes,,midslope,,,0.0,,same,0.0,1.0,hole,average,,27.069298,,,0.0,0.0,,66.889587,2706.9297,,,0.0,0.0,,,,,,,,1.0,1.0,,0.0,0.0,,,0.0,,,1.0,6688.9585,,,,,,,,,,,2020-08-20,2020-02-25,,,,,,
51681,3a279741,Ngororero,_Busunzu,1.0,1.0,,,,,,0.0,551.09485,0.0988420024514198,,0.0,0.0,2.0,1.0,0.0,10.117156,24.999998,1361.783,Rwanda,2020,b season,maize,,,0.0,0.0,20.234301,49.999969,4.0,,,-1.76233327388763,29.5824356079102,0.0,,,0.0400000028312206,,,,1.0,,,,,,,,,less than 2 minutes,,shoulder,,,1.0,,worse,1.0,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,1517.5725,,,0.0,0.0,,,,,,1.0,,1.0,1.0,,0.0,0.0,,,0.0,,,1.0,3749.9976,,,,,,,,,,,2020-08-14,2020-03-20,,,,,,
51682,603cc090,Ngororero,_Busunzu,1.0,1.0,,,,,,0.0,917.19202,0.12355250120163,,0.0,0.0,2.0,,1.0,,,2266.4272,Rwanda,2020,b season,maize,,,0.0,0.0,0.0,0.0,4.0,,,-1.76492667198181,29.5887508392334,0.0,,,0.0500000007450581,,,,0.0,,,,,,,,,less than 2 minutes,,midslope,,,1.0,,same,0.0,0.0,,,,16.187441,,,0.0,0.0,,39.999977,0.0,,,0.0,0.0,,,,,,1.0,,1.0,1.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,2020-08-13,2020-02-20,,,,,,
51683,c562d6c2,Ngororero,_Busunzu,,3.0,2.0,,,,,0.0,692.85559,0.0790736004710197,,0.0,0.0,1.0,1.0,0.0,12.646446,31.249998,1712.0808,Rwanda,2020,b season,maize,,,0.0,0.0,0.0,0.0,3.0,,,-1.76191830635071,29.5835094451904,,,,0.0320000015199184,,,,0.0,,,,,1.0,,,,less than 2 minutes,,footslope,,,1.0,,same,0.0,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,2529.2876,,,0.0,0.0,,,,,,,,1.0,0.0,,0.0,0.0,,,0.0,,,1.0,6249.9961,,,,,,,,,,,2020-08-20,2020-02-20,,,,,,
51688,e0f16be8,Ngororero,_Cyome B,4.0,1.0,2.0,,,,,0.0,1206.2881,0.024710500612855,,2.79999995231628,1.60000002384186,1.0,,1.0,,,2980.7981,Rwanda,2020,b season,maize,,,80.937202,199.99988,60.7029,149.99991,7.0,,,-1.94689285755157,29.639835357666,0.0,,,0.0100000007078052,,,,0.0,,,,,,,,,6-10 minutes,,shoulder,,,2.0,,better,0.0,1.0,hole,average,,40.468601,,,0.0,0.0,,99.999939,8093.7202,,,1.0,0.0,,,,,,1.0,,1.0,0.0,,0.0,0.0,,,0.0,apply in hole,,0.0,19999.988,,,,,,,87.0,55.333332,,,2020-07-02,2020-02-16,,,,,29.64935061,-1.935410347
51694,ecbb0a91,Ngororero,_Gaseke,,1.0,,,,,,0.0,803.54456,0.037065751850605,,0.0,0.0,2.0,,1.0,,,1985.5988,Rwanda,2020,b season,maize,,,0.0,0.0,0.0,0.0,5.0,,,-1.76941549777985,29.5565052032471,,,,0.0150000005960464,,,,0.0,,,,,,,,,11-15 minutes,,midslope,,,1.0,,worse,0.0,1.0,hole,average,,53.958134,,,0.0,0.0,,133.33325,4046.8601,,,0.0,0.0,,,,,,,,1.0,0.0,,0.0,0.0,,,0.0,,,1.0,9999.9941,,,,,,,,,,,2020-08-13,2020-02-22,,,,,29.00430328,-2.565567866
51695,45abd425,Ngororero,_Gaseke,,1.0,1.0,,,,,1.0,1196.1062,0.0617762506008148,,0.75,0.0,3.0,,1.0,,,2955.6382,Rwanda,2020,b season,maize,,,48.562321,119.99992,32.374882,79.999954,8.0,,,-1.77356481552124,29.5536651611328,,,,0.025000000372529,1.0,,,1.0,,,,,,,,,less than 2 minutes,,footslope,,,2.0,,better,0.0,1.0,hole,average,,48.562321,,,0.0,0.0,,119.99992,4856.2319,,,0.0,0.0,,,3.0,,,,,1.0,1.0,,0.0,1.0,,,0.0,apply in hole,,1.0,11999.992,,,,,,,,,,,2020-08-22,2020-02-27,,,,,29.00430328,-2.565567866
51696,8b70fd24,Ngororero,_Gaseke,,2.0,,,,,,1.0,824.26447,0.024710500612855,,0.0,0.5,2.0,,1.0,,,2036.7987,Rwanda,2020,b season,maize,,,0.0,0.0,0.0,0.0,5.0,,,-1.77196323871613,29.5421619415283,,,,0.0100000007078052,,,,0.0,,,,,,,,,11-15 minutes,,midslope,,,3.0,,better,0.0,1.0,hole,good,,80.937202,,,0.0,0.0,,199.99988,4856.2319,,,1.0,0.0,,,,,,,,1.0,1.0,,0.0,1.0,,,0.0,,,1.0,11999.992,,,,,,,,,,,2020-08-19,2020-03-15,,,,,29.00430328,-2.565567866
51697,2ac0c5cc,Ngororero,_Gaseke,,1.0,,,,,,0.0,2634.5073,0.024710500612855,,0.0,0.75,1.0,,1.0,,,6509.9995,Rwanda,2020,b season,maize,,,0.0,0.0,121.4058,299.99982,2.0,,,-1.77070665359497,29.542444229126,,,,0.0100000007078052,,,,0.0,,,,,,,,,less than 2 minutes,,shoulder,,,0.0,,same,1.0,1.0,hole,good,,80.937202,,,0.0,0.0,,199.99988,3642.1741,,,0.0,0.0,,,,,,,,1.0,0.0,,0.0,0.0,,,0.0,,,1.0,8999.9941,,,,,,,,,,,2020-08-19,2020-02-25,,,,,29.00430328,-2.565567866
51699,da2ceaec,Ngororero,_Gaseke,,,,,,2.0,,0.0,445.79834,0.024710500612855,,,,1.0,,0.0,,,1101.59,Rwanda,2020,b season,maize,,,0.0,0.0,0.0,0.0,,,,-1.74833273887634,29.5738830566406,,,,0.0100000007078052,,,,0.0,,,,,,,,,less than 2 minutes,,midslope,,,1.0,,same,0.0,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,4856.2319,,,0.0,,,,,,,,,,0.0,,0.0,0.0,,,0.0,,,1.0,11999.992,,,,,,,,,,,2020-08-17,2020-03-15,,,,,29.00430328,-2.565567866
51700,856d2203,Ngororero,_Gaseke,,1.0,,,,,,0.0,1430.3658,0.024710500612855,,1.75,1.75,2.0,,1.0,,,3534.5056,Rwanda,2020,b season,maize,,,40.468601,99.999939,60.7029,149.99991,5.0,,,-1.74858891963959,29.5689868927002,,,,0.0100000007078052,,,,1.0,,,,,,,,,31-60 minutes,,midslope,,,3.0,,same,0.0,1.0,hole,average,,80.937202,,,0.0,0.0,,199.99988,4046.8601,,,2.0,0.0,,,1.0,,,,,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,,0.0,9999.9941,,,,,,,,,,,2020-08-17,2020-02-05,,,,,29.00430328,-2.565567866
51701,541d8c0f,Ngororero,_Gaseke,2.0,1.0,,,,,,0.0,881.78552,0.07413150370121,,0.400000005960464,1.0,2.0,,1.0,,,2178.936,Rwanda,2020,b season,maize,,,0.0,0.0,40.468601,99.999939,4.0,,,-1.77034485340118,29.5522956848144,0.0,,,0.0300000011920929,,,,1.0,,,,,,,,,less than 2 minutes,,valley,,,1.0,,better,0.0,1.0,hole,average,,53.958134,,,0.0,0.0,,133.33325,6070.29,,,0.0,0.0,,,,,,1.0,,1.0,1.0,,0.0,0.0,,,0.0,,,1.0,14999.99,,,,,,,,,,,2020-08-14,2020-02-25,,,,,29.00430328,-2.565567866
51702,61479003,Ngororero,_Gaseke,1.0,1.0,,,,,,0.0,610.914,0.07413150370121,,1.66666662693024,2.33333325386047,1.0,,1.0,,,1509.599,Rwanda,2020,b season,maize,,,26.979067,66.666626,40.468601,99.999939,4.0,,,-1.75528061389923,29.5547924041748,0.0,,,0.0300000011920929,,,,1.0,,,,,,,,,2-5 minutes,,midslope,,,2.0,,same,0.0,1.0,hole,average,,53.958134,,,0.0,0.0,,133.33325,4721.3364,,,1.0,0.0,,,,,,1.0,,1.0,0.0,,0.0,0.0,,,0.0,apply in hole,,0.0,11666.658,,,,,,,,,,,2020-08-03,2020-03-01,,,,,29.00430328,-2.565567866
51703,f371e9dc,Ngororero,_Gaseke,2.0,2.0,2.0,,,,,1.0,1618.6226,0.14826300740242,,1.08108103275299,0.540540516376495,2.0,,1.0,,,3999.6973,Rwanda,2020,b season,maize,,,40.468601,99.999939,26.979067,66.666626,9.0,,,-1.74597835540772,29.5677852630615,0.0,,,0.0600000023841858,,,,1.0,,,,,,,,,2-5 minutes,,midslope,,,4.0,,better,0.0,1.0,hole,good,,26.979067,,,0.0,0.0,,66.666626,4046.8601,,,0.0,0.0,,,,,,1.0,,1.0,0.0,,0.0,1.0,,,0.0,apply in hole,,0.0,9999.9941,,,,,,,,,,,2020-08-11,2020-02-11,,,,,29.00430328,-2.565567866
51704,8ae14db9,Ngororero,_Gaseke,,,1.0,,,,,1.0,719.43573,0.0494210012257099,,1.14285719394684,1.0,3.0,,,,,1777.7617,Rwanda,2020,b season,maize,,,40.468601,99.999939,0.0,0.0,3.0,,,-1.74653935432434,29.5704460144043,,,,0.0200000014156103,,,,1.0,,,,,1.0,,,,11-15 minutes,,midslope,,,2.0,,same,0.0,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,2428.116,,,0.0,0.0,,,2.0,,,,,,0.0,,0.0,1.0,,,0.0,apply in hole,,1.0,5999.9961,,,,,,,,,,,,2020-02-20,,,,,29.00430328,-2.565567866
51706,04ea5b51,Ngororero,_Gaseke,,,,,,,,0.0,886.00458,0.07413150370121,,0.0,1.23076927661896,2.0,,,,,2189.3616,Rwanda,2020,b season,maize,,,0.0,0.0,13.489533,33.333313,2.0,,,-1.74690890312195,29.5686531066894,,,,0.0300000011920929,,,,1.0,,,,,,,,,11-15 minutes,,shoulder,,,1.0,,same,0.0,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,1348.9532,,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,,0.0,,,1.0,3333.3308,,,,,,,76.333336,43.333332,,,,2020-02-25,,,,,29.00430328,-2.565567866
51707,e4387d7a,Ngororero,_Gaseke,,1.0,,,,,,0.0,565.27094,0.024710500612855,,1.11111116409302,1.11111116409302,2.0,,1.0,,,1396.8127,Rwanda,2020,b season,maize,,,40.468601,99.999939,40.468601,99.999939,4.0,,,-1.7483845949173,29.5741291046143,,,,0.0100000007078052,,,,0.0,,,,,,,,,less than 2 minutes,,shoulder,,,2.0,,better,1.0,1.0,hole,good,,161.8744,,,0.0,0.0,,399.99976,4856.2319,,,1.0,0.0,,,,,,,,1.0,0.0,,0.0,0.0,,,0.0,apply in hole,,0.0,11999.992,,,,,,,,,,,2020-08-25,2020-02-26,,,,,29.00430328,-2.565567866
51708,444eeac8,Ngororero,_Gaseke,,1.0,,,,2.0,,0.0,489.07452,0.0617762506008148,,0.666666686534882,0.0,2.0,,1.0,,,1208.5276,Rwanda,2020,b season,maize,,,48.562321,119.99992,32.374882,79.999954,6.0,,,-1.7675746679306,29.5527648925781,,,,0.025000000372529,,,,0.0,,,,,,,,,less than 2 minutes,,midslope,,,4.0,,same,0.0,1.0,hole,average,,32.374882,,,0.0,0.0,,79.999954,4046.8601,,,0.0,0.0,,,,,,,,1.0,0.0,,0.0,0.0,,,0.0,apply in hole,,1.0,9999.9941,,,,,,,,,,,2020-07-27,2020-03-24,,,,,29.00430328,-2.565567866
51710,6b059d53,Ngororero,_Gaseke,,1.0,,,,,,0.0,471.35443,0.0494210012257099,,0.0,0.0,1.0,3.0,0.0,60.702938,149.99998,1164.7404,Rwanda,2020,b season,maize,,,0.0,0.0,0.0,0.0,2.0,,,-1.77158570289612,29.5516796112061,,,,0.0200000014156103,,,,0.0,,,,,,,,,less than 2 minutes,,midslope,,,0.0,,same,0.0,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,4046.8601,,,0.0,0.0,,,,,,,,1.0,0.0,,0.0,0.0,,,0.0,,,1.0,9999.9941,,,,,,,,,,,2020-07-27,2020-03-04,,,,,29.00430328,-2.565567866
51711,0c2bf28c,Ngororero,_Gaseke,,2.0,,,,,,0.0,588.30707,0.037065751850605,,1.5,0.833333313465118,2.0,,1.0,,,1453.7362,Rwanda,2020,b season,maize,,,53.958134,133.33325,0.0,0.0,4.0,,,-1.76588118076325,29.5538349151611,,,,0.0150000005960464,,,,0.0,,,,,,,,,16-30 minutes,,midslope,,,2.0,,same,0.0,1.0,hole,poor,,107.91627,,,0.0,0.0,,266.6665,4046.8601,,,0.0,0.0,,,2.0,,2.0,,,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,broadcast,1.0,9999.9941,,,,,,,,,,,2020-09-12,2020-04-11,,,,,29.00430328,-2.565567866
51713,29d96aa6,Ngororero,_Gaseke,,,1.0,,4.0,,,0.0,891.32062,0.024710500612855,,0.0,1.25,3.0,3.0,0.0,121.40588,299.99997,2202.4978,Rwanda,2020,b season,maize,,,0.0,0.0,40.468601,99.999939,5.0,,,-1.74828684329987,29.5727825164795,,,,0.0100000007078052,,,,0.0,,,,,,,,,11-15 minutes,,midslope,,,3.0,,same,0.0,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,4046.8601,,,0.0,0.0,,,,,,,1.0,,0.0,,0.0,0.0,,,0.0,,,1.0,9999.9941,,,,,,,,,,,2020-08-13,2020-02-10,,,,,29.00430328,-2.565567866
51715,a2457c1e,Ngororero,_Gaseke,3.0,1.0,,,3.0,,,1.0,908.35822,0.14826300740242,,1.0,1.0,2.0,,1.0,,,2244.5986,Rwanda,2020,b season,maize,,,33.723831,83.333275,20.234301,49.999969,4.0,,,-1.7475608587265,29.5757007598877,4.0,,,0.0600000023841858,,,,0.0,,,,,,,,,less than 2 minutes,,midslope,,,2.0,,better,0.0,1.0,hole,average,,10.11715,,,0.0,0.0,,24.999985,4046.8601,,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,,0.0,1.0,,,0.0,apply in hole,,1.0,9999.9941,,,,,,,,,,,2020-07-24,2020-03-16,,,,,29.00430328,-2.565567866
51716,71b7acba,Ngororero,_Gaseke,2.0,2.0,,,2.0,,,0.0,609.57117,0.0617762506008148,,1.5,1.25,2.0,,1.0,,,1506.2809,Rwanda,2020,b season,maize,,,48.562321,119.99992,40.468601,99.999939,5.0,,,-1.7675746679306,29.5527648925781,0.0,,,0.025000000372529,1.0,,,1.0,,,,,1.0,,,,less than 2 minutes,,midslope,,,3.0,,better,0.0,1.0,hole,average,,32.374882,,,0.0,0.0,,79.999954,4856.2319,,,2.0,0.0,,,,,,1.0,1.0,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,,1.0,11999.992,,,,,,,,,,,2020-08-03,2020-02-29,,,,,29.00430328,-2.565567866
51718,ba2455ba,Ngororero,_Kabaya,,2.0,,,,,,0.0,627.29126,0.247105002403259,,1.5625,1.5625,2.0,,1.0,,,1550.0681,Rwanda,2020,b season,maize,,,40.468601,99.999939,20.234301,49.999969,3.0,,,-1.75644373893738,29.5461826324463,,,,0.100000001490116,,,,1.0,,,,,,,,,6-10 minutes,,midslope,,,1.0,,better,0.0,1.0,hole,average,,8.0937204,,,0.0,0.0,,19.999989,4046.8601,,,1.0,0.0,,,6.0,,,,,1.0,0.0,,0.0,0.0,,,0.0,apply in hole,,0.0,9999.9941,,,,,,,,,,,2020-08-26,2020-03-15,,,,,29.60020118,-2.118920242
51719,b6538969,Ngororero,_Kabaya,,1.0,,,,1.0,,0.0,228.58919,0.07413150370121,,1.0,1.0,2.0,5.0,0.0,67.447708,166.66666,564.85529,Rwanda,2020,b season,maize,,,40.468601,99.999939,26.979067,66.666626,8.0,,,-1.75836968421936,29.5420112609863,,,,0.0300000011920929,,,,1.0,,,,,,,,,2-5 minutes,,midslope,,,3.0,,worse,1.0,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,4046.8601,,,0.0,0.0,,,,,,,,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,,0.0,9999.9941,,,,,,,,,,,2020-07-18,2020-02-15,,,,,29.60020118,-2.118920242
51720,c23b1e8e,Ngororero,_Kabaya,,2.0,,,,,,0.0,613.11511,0.0617762506008148,,1.0,0.0,2.0,,1.0,,,1515.0381,Rwanda,2020,b season,maize,,,48.562321,119.99992,0.0,0.0,7.0,,,-1.75143373012543,29.5460090637207,,,,0.025000000372529,1.0,,,1.0,,,,,,,,,2-5 minutes,,midslope,,,4.0,,better,0.0,1.0,hole,average,,64.749763,,,0.0,0.0,,159.99991,4856.2319,,,0.0,0.0,,,3.0,,,,,1.0,0.0,,0.0,0.0,,,0.0,apply in hole,,0.0,11999.992,,,,,,,,,,,2020-08-21,2020-03-31,,,,,29.60020118,-2.118920242
51722,0653f738,Ngororero,_Kabaya,,,1.0,,,,,0.0,432.37024,0.0864867493510246,,0.0,0.0,2.0,,1.0,,,1068.4084,Rwanda,2020,b season,maize,,,0.0,0.0,0.0,0.0,9.0,,,-1.74788165092468,29.5440311431885,,,,0.0350000001490116,,,,1.0,,,,,,,,,2-5 minutes,,midslope,,,8.0,,worse,0.0,1.0,broadcast,average,,34.68737,,,0.0,0.0,,85.714226,4624.9829,,,0.0,0.0,,,,,,,,,1.0,,0.0,0.0,,,0.0,,,0.0,11428.564,,,,,,,,,,,2020-09-07,2020-02-29,,,,,29.60020118,-2.118920242
51723,246cb979,Ngororero,_Kabaya,,2.0,,,,1.0,,1.0,907.26868,0.0988420024514198,,,,2.0,,1.0,,,2241.9063,Rwanda,2020,b season,maize,,,30.35145,74.999954,20.234301,49.999969,,,,-1.75340962409973,29.5523796081543,,,,0.0400000028312206,,,,1.0,,,,,,,,,less than 2 minutes,,midslope,,,1.0,,better,0.0,1.0,hole,average,,,,,0.0,0.0,,,4046.8601,,,0.0,,,,,,,,,1.0,1.0,,0.0,1.0,,,0.0,apply in hole,,0.0,9999.9941,,,,,,,,,,,2020-08-19,2020-02-21,,,,,29.60020118,-2.118920242
51724,3f9c754b,Ngororero,_Karambo,,3.0,,,,,,0.0,1379.1758,2.71815490722656,,0.0,0.0,2.0,,,,,3408.0122,Rwanda,2020,b season,maize,,,0.0,0.0,0.0,0.0,4.0,,,-1.96944141387939,29.6045188903809,,,,1.09999990463257,,,,0.0,,,,,,,,,less than 2 minutes,,shoulder,,,0.0,,same,0.0,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,36.789639,,,0.0,0.0359281450510025,,,,,,,,1.0,1.0,,0.18394817,0.0,,,0.45454514,,,0.0,90.909035,apply in hole,,,,,,67.333336,60.0,,,,2020-01-28,,,,,29.57091954,-2.411830886
51729,c551877d,Ngororero,_Karambo,,1.0,1.0,,,,,0.0,251.76721,0.037065751850605,,0.333333343267441,0.416666656732559,3.0,,1.0,,,622.12939,Rwanda,2020,b season,maize,,,53.958134,133.33325,26.979067,66.666626,5.0,,,-1.96020400524139,29.6140556335449,,,,0.0150000005960464,,,,1.0,,,,,,,,,less than 2 minutes,,midslope,,,1.0,,better,1.0,1.0,hole,good,,26.979067,,,0.0,0.0,,66.666626,4046.8601,,,0.0,0.0,,,2.0,,1.0,,,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,,0.0,9999.9941,,,,,,,,,,,2020-07-28,2020-03-15,,,,,29.57091954,-2.411830886
