,Unnamed: 0,unique_id,district,pesticide,plot_acres,country,year,season,crop,field_latitude,field_longitude,plot_hectares,compost,pest_disease
171,31278,144ca9ac,Rutsiro,0.0,0.123564183712006,Rwanda,2016,b season,maize,-1.79148883887764,29.3071000226371,0.0500047281384468,1.0,0.0
172,31279,d23e5773,Rutsiro,0.0,0.0444831065833569,Rwanda,2016,b season,maize,-1.75004410924253,29.3290609001172,0.018001701682806,0.0,0.0
173,31289,3ea2ae2b,Rutsiro,0.0,0.0494256727397442,Rwanda,2016,b season,maize,-1.77974751348541,29.3189224790581,0.0200018901377916,1.0,0.0
174,31291,6e434f43,Rutsiro,0.0,0.0741385072469711,Rwanda,2016,b season,maize,-1.79141150213716,29.3024994904665,0.03000283613801,1.0,0.0
175,31297,aa4bcfa5,Rutsiro,0.0,0.0370692536234856,Rwanda,2016,b season,maize,-1.81245902163835,29.3200266623383,0.015001418069005,1.0,0.0
176,31299,27053b5d,Rutsiro,0.0,0.0741385072469711,Rwanda,2016,b season,maize,-1.77981043005953,29.3189625210593,0.03000283613801,1.0,0.0
177,31301,afa7e549,Rutsiro,0.0,0.0494256727397442,Rwanda,2016,b season,maize,-1.86441498814423,29.3493968778424,0.0200018901377916,1.0,0.0
178,31306,17b5e8a7,Rutsiro,0.0,0.197702690958977,Rwanda,2016,b season,maize,-1.79437944447667,29.3151467594971,0.0800075605511665,1.0,0.0
179,31320,a34f6abb,Rutsiro,0.0,0.0494256727397442,Rwanda,2016,b season,maize,-1.7807374053164,29.3020756881347,0.0200018901377916,1.0,0.0
180,31329,934b6705,Rutsiro,0.0,0.0494256727397442,Rwanda,2016,b season,maize,-1.89073721512527,29.3369606335217,0.0200018901377916,1.0,0.0
181,31341,867692f7,Rutsiro,0.0,0.0370692536234856,Rwanda,2016,b season,maize,-1.75826972569808,29.3168752635826,0.015001418069005,1.0,0.0
182,31356,d8e673fa,Gatsibo,0.0,0.0988513454794884,Rwanda,2016,b season,maize,-1.82187161828882,30.4154825871019,0.0400037802755833,1.0,0.0
183,36478,2d28cce4,Karongi,0.0,0.617762506008148,Rwanda,2019,a season,maize,-2.09663521251984,29.4156262654255,0.25,0.0,0.0
184,36482,05043ac3,Nyagatare,0.0,0.617762506008148,Rwanda,2019,a season,maize,-1.36490952586854,30.3175462937062,0.25,0.0,0.0
185,36548,4815ed54,Karongi,1.0,0.024710500612855,Rwanda,2019,a season,maize,-2.1788439,29.4958233,0.0100000007078052,0.0,1.0
186,36603,0a0435d1,Karongi,0.0,0.0988420024514198,Rwanda,2019,a season,maize,-2.10539311713021,29.422660598186,0.0400000028312206,1.0,0.0
187,36629,8358dc63,Karongi,0.0,0.0864867493510246,Rwanda,2019,a season,maize,-2.1086916953508,29.4235537122542,0.0350000001490116,1.0,1.0
188,36639,2c9e0e2d,Kibogora,0.0,0.024710500612855,Rwanda,2019,a season,maize,-2.3343973,29.2595803,0.0100000007078052,1.0,0.0
189,36660,6c561c7d,Nyagatare,0.0,0.29652601480484,Rwanda,2019,a season,maize,-1.3131685,30.3109364,0.120000004768372,1.0,0.0
190,36713,88631793,Mugonero,0.0,0.0494210012257099,Rwanda,2019,a season,maize,-2.2537224,29.3384511,0.0200000014156103,1.0,0.0
191,36758,c0cdae65,Karongi,0.0,0.07413150370121,Rwanda,2019,a season,maize,-2.22515669777908,29.3976982389702,0.0300000011920929,1.0,0.0
192,36871,82ff63ee,Mugonero,0.0,0.19768400490284,Rwanda,2019,a season,maize,-2.1997259,29.2609973,0.0800000056624413,1.0,0.0
193,36891,a57f7a7a,Mugonero,1.0,0.0395368002355099,Rwanda,2019,a season,maize,-2.22416140477131,29.2025547666767,0.0160000007599592,1.0,1.0
194,36898,908cbb05,Karongi,0.0,0.0617762506008148,Rwanda,2019,a season,maize,-2.2118045,29.4714218,0.025000000372529,1.0,0.0
195,36922,494d2f74,Bugarama,0.0,0.370657503604889,Rwanda,2019,a season,maize,-2.567409,29.0325978,0.150000005960465,1.0,0.0
196,36984,2fedb3f9,Karongi,1.0,0.0494210012257099,Rwanda,2019,a season,maize,-2.1807075,29.4835369,0.0200000014156103,1.0,1.0
197,37002,f662dc02,Karongi,0.0,0.0494210012257099,Rwanda,2019,a season,maize,-2.226273,29.5063045,0.0200000014156103,1.0,0.0
198,37011,d0257b1d,Nyamasheke,0.0,0.037065751850605,Rwanda,2019,a season,maize,-2.40507517228363,29.2102395859544,0.0150000005960464,1.0,0.0
199,37042,dd130670,Karongi,0.0,0.247105002403259,Rwanda,2019,a season,maize,-2.11484286954354,29.3892383158918,0.100000001490116,1.0,0.0
200,37117,b537a06f,Mugonero,0.0,0.0617762506008148,Rwanda,2019,a season,maize,-2.2205252,29.3010109,0.025000000372529,1.0,0.0
201,37155,4e7522af,Kibogora,0.0,0.024710500612855,Rwanda,2019,a season,maize,-2.3381026,29.2541227,0.0100000007078052,1.0,0.0
202,37210,a3d1767c,Nyagatare,1.0,0.395368009805679,Rwanda,2019,a season,maize,-1.32153529434343,30.306055399271,0.160000011324883,0.0,1.0
203,37221,b06a34b0,Karongi,0.0,0.037065751850605,Rwanda,2019,a season,maize,-2.22292016218015,29.3998024687031,0.0150000005960464,1.0,0.0
204,37228,a7245818,Nyagatare,0.0,0.29652601480484,Rwanda,2019,a season,maize,-1.26452877627398,30.3639117521836,0.120000004768372,0.0,0.0
205,37291,a375750b,Ruhango,0.0,0.029652601107955,Rwanda,2019,b season,maize,-2.13378666666667,29.6835683333333,0.0120000001043081,1.0,0.0
206,37307,bd28d7d1,Ruhango,0.0,0.0494210012257099,Rwanda,2019,b season,maize,-2.13080833333333,29.6503383333333,0.0200000014156103,1.0,0.0
207,37420,bf3544db,Karongi,0.0,0.0494210012257099,Rwanda,2019,b season,maize,-2.2184295,29.4967705,0.0200000014156103,1.0,0.0
208,37468,841985f0,Gatsibo,0.0,0.444788992404938,Rwanda,2019,b season,maize,-1.576885,30.3329563,0.179999992251396,1.0,0.0
209,37499,e89c0efa,Rutsiro,0.0,0.0617762506008148,Rwanda,2019,b season,maize,-1.91625299993814,29.3205714029346,0.025000000372529,1.0,0.0
210,37542,eaacd57f,Rusizi,0.0,0.457144260406494,Rwanda,2019,b season,maize,-2.52654797772423,29.0015483179844,0.185000002384186,1.0,0.0
211,37635,b0102af1,Nyagatare,0.0,0.19768400490284,Rwanda,2019,b season,maize,-1.42951301233351,30.2979199545891,0.0800000056624413,0.0,0.0
212,37674,a2070bbc,Nyagatare,0.0,0.741315007209778,Rwanda,2019,b season,maize,-1.41573809535867,30.2976833023716,0.300000011920929,0.0,0.0
213,37696,2c1e11cf,Rutsiro,0.0,0.07413150370121,Rwanda,2019,b season,maize,-1.84536054353027,29.3809414291122,0.0300000011920929,0.0,0.0
214,37718,b8254f80,Gatsibo,1.0,0.395368009805679,Rwanda,2019,b season,maize,-1.5972083,30.3300698,0.160000011324883,1.0,1.0
215,37791,6c2ea7e0,Nyagatare,0.0,0.0988420024514198,Rwanda,2019,b season,maize,-1.3973266070298,30.288675644925,0.0400000028312206,0.0,1.0
216,37806,c772e8e6,Ruhango,0.0,0.024710500612855,Rwanda,2019,b season,maize,-2.19232166666667,29.6833316666667,0.0100000007078052,1.0,0.0
217,37892,2ee54ff1,Karongi,0.0,0.172973498702049,Rwanda,2019,b season,maize,-2.2220188,29.4888714,0.0700000002980232,1.0,0.0
218,38047,246d5cdb,Kayonza,1.0,0.0988420024514198,Rwanda,2019,b season,maize,-1.94101321954267,30.6214564799432,0.0400000028312206,1.0,1.0
219,38064,0af62338,Karongi,1.0,0.07413150370121,Rwanda,2019,b season,maize,-2.2575518,29.510227,0.0300000011920929,1.0,1.0
220,38137,be1a0ada,Ruhango,0.0,0.12355250120163,Rwanda,2019,b season,maize,-2.15357,29.6442666666667,0.0500000007450581,1.0,0.0
221,38300,88bcc789,Nyagatare,0.0,0.988420009613037,Rwanda,2019,b season,maize,-1.35571190238137,30.2472549925418,0.400000005960464,0.0,0.0
222,38426,0b14f457,Rutsiro,0.0,0.0494210012257099,Rwanda,2019,b season,maize,-1.84696203900961,29.3850816617078,0.0200000014156103,0.0,0.0
223,38434,28fbd905,Ruhango,1.0,0.0474441573023796,Rwanda,2019,b season,maize,-2.2378,29.736955,0.0191999990493059,1.0,1.0
224,38519,94493ce5,Nyagatare,0.0,1.2355250120163,Rwanda,2019,b season,maize,-1.35924680132935,30.3798510721317,0.5,0.0,1.0
225,38524,c8f5616d,Gatsibo,0.0,0.713886320590973,Rwanda,2019,b season,maize,-1.63092078136506,30.3668549723842,0.28889998793602,1.0,0.0
226,38565,e974420c,Ruhango,0.0,0.0345946997404099,Rwanda,2019,b season,maize,-2.200325,29.6761133333333,0.0139999995008111,1.0,0.0
227,38599,ae68c109,Nyagatare,0.0,0.172973498702049,Rwanda,2019,b season,maize,-1.32125679852865,30.306006939185,0.0700000002980232,0.0,0.0
228,38621,dd9effa1,Nyagatare,0.0,1.2355250120163,Rwanda,2019,b season,maize,-1.3710560485279,30.2684512220355,0.5,0.0,0.0
229,38643,2a60186f,Ruhango,0.0,0.0546102076768875,Rwanda,2019,b season,maize,-2.13377333333333,29.6628683333333,0.0221000015735626,1.0,0.0
230,38650,2d22e2b0,Nyagatare,0.0,0.864867508411407,Rwanda,2019,b season,maize,-1.32134395668196,30.3059148261557,0.349999994039536,0.0,0.0
231,38695,7c3f61e2,Ruhango,1.0,0.07413150370121,Rwanda,2019,b season,maize,-2.17821333333333,29.6529716666667,0.0300000011920929,1.0,1.0
232,38713,7041906d,Karongi,0.0,0.024710500612855,Rwanda,2019,b season,maize,-2.221968,29.4887185,0.0100000007078052,1.0,0.0
233,38716,9087c5eb,Ruhango,0.0,0.0494210012257099,Rwanda,2019,b season,maize,-2.16632666666667,29.6601433333333,0.0200000014156103,1.0,0.0
234,38725,8d83efb4,Bugarama,0.0,0.741315007209778,Rwanda,2019,b season,maize,-2.6587864,29.0315427,0.300000011920929,0.0,0.0
235,38870,b0cd25cf,Nyagatare,0.0,0.14826300740242,Rwanda,2019,b season,maize,-1.32126497571602,30.3060090582518,0.0600000023841858,0.0,0.0
236,38878,7c5e58b4,Ruhango,1.0,0.0494210012257099,Rwanda,2019,b season,maize,-2.20691833333333,29.6909466666667,0.0200000014156103,1.0,1.0
237,38919,f9c159b1,Gatsibo,0.0,0.356819599866867,Rwanda,2019,b season,maize,-1.70489542136512,30.3636542024744,0.144399985671043,1.0,0.0
238,38941,cf69af14,Rubengera,0.0,0.024710500612855,Rwanda,2019,b season,maize,-2.2220535,29.4888279,0.0100000007078052,1.0,0.0
239,38947,2b33273c,Nyagatare,1.0,0.741315007209778,Rwanda,2019,b season,maize,-1.30283908201927,30.2282683707423,0.300000011920929,1.0,1.0
240,39010,c231e9f9,Ruhango,0.0,0.037065751850605,Rwanda,2019,b season,maize,-2.22192666666667,29.646405,0.0150000005960464,1.0,0.0
241,39059,f216e9d1,Nyagatare,0.0,0.494210004806519,Rwanda,2019,b season,maize,-1.3808314,30.1666881,0.200000002980232,1.0,0.0
242,39080,16f8ecc1,Nyamasheke,0.0,0.07413150370121,Rwanda,2019,b season,maize,-2.4125735632165,29.2098447259409,0.0300000011920929,1.0,0.0
243,39081,ca3f03e0,Ruhango,0.0,0.024710500612855,Rwanda,2019,b season,maize,-2.20432833333333,29.675635,0.0100000007078052,0.0,0.0
244,39145,ccfdb0da,Ruhango,1.0,0.05930520221591,Rwanda,2019,b season,maize,-2.12457333333333,29.672445,0.0240000002086163,1.0,1.0
245,39151,59a0af4b,Ruhango,1.0,0.0938998982310295,Rwanda,2019,b season,maize,-2.14177166666667,29.6745516666667,0.0379999987781048,1.0,1.0
246,39200,0e8b33b2,Ruhango,1.0,0.0395368002355099,Rwanda,2019,b season,maize,-2.13305166666667,29.6659483333333,0.0160000007599592,1.0,1.0
247,39317,a943ff28,Ruhango,0.0,0.0988420024514198,Rwanda,2019,b season,maize,-2.20728333333333,29.661395,0.0400000028312206,1.0,0.0
248,39384,c3e5480b,Nyagatare,0.0,0.617762506008148,Rwanda,2019,b season,maize,-1.3232248,30.301565,0.25,0.0,0.0
249,39386,35e90e7c,Ruhango,0.0,0.0988420024514198,Rwanda,2019,b season,maize,-2.167875,29.6575866666667,0.0400000028312206,1.0,0.0
250,39447,1f063bb4,Ruhango,0.0,0.029652601107955,Rwanda,2019,b season,maize,-2.11736666666667,29.631985,0.0120000001043081,1.0,0.0
251,39451,a44854c1,Nyagatare,0.0,1.2355250120163,Rwanda,2019,b season,maize,-1.29921263346499,30.2510729520567,0.5,0.0,0.0
252,39454,52f55a0b,Ruhango,0.0,0.0494210012257099,Rwanda,2019,b season,maize,-2.12565333333333,29.6850133333333,0.0200000014156103,1.0,0.0
253,39536,4c23e28c,Nyagatare,0.0,0.247105002403259,Rwanda,2019,b season,maize,-1.3751758,30.2525348,0.100000001490116,1.0,0.0
254,39541,b2bac5db,Nyagatare,0.0,0.370657503604889,Rwanda,2019,b season,maize,-1.42735639881546,30.2958904018047,0.150000005960465,0.0,0.0
255,39664,9e82e937,Gatsibo,0.0,0.180139541625977,Rwanda,2019,b season,maize,-1.63156900134977,30.3682958196662,0.0728999972343445,1.0,0.0
256,39768,85a9fc87,Ruhango,0.0,0.07413150370121,Rwanda,2019,b season,maize,-2.15651666666667,29.648665,0.0300000011920929,1.0,1.0
257,39803,4d23e44d,Nyagatare,0.0,0.741315007209778,Rwanda,2019,b season,maize,-1.3077431,30.2081756,0.300000011920929,0.0,0.0
258,39854,4e8ec388,Nyagatare,0.0,0.247105002403259,Rwanda,2019,b season,maize,-1.38231665776039,30.2567118319116,0.100000001490116,0.0,0.0
259,39871,e9184114,Gisagara,1.0,0.0988420024514198,Rwanda,2019,b season,maize,-2.62172978765647,29.8725518821711,0.0400000028312206,1.0,1.0
260,39895,17d8e085,Ruhango,0.0,0.037065751850605,Rwanda,2019,b season,maize,-2.15241333333333,29.6197283333333,0.0150000005960464,1.0,0.0
261,40002,1869baf8,Ruhango,0.0,0.0494210012257099,Rwanda,2019,b season,maize,-2.14040166666667,29.6345433333333,0.0200000014156103,1.0,1.0
262,40035,c27f13b5,Gisagara,0.0,0.024710500612855,Rwanda,2019,b season,maize,-2.46753121742717,29.8295707986885,0.0100000007078052,0.0,0.0
263,40039,58e02649,Karongi,0.0,0.0494210012257099,Rwanda,2019,b season,maize,-2.2164267,29.507646,0.0200000014156103,1.0,0.0
264,40102,b1148f8e,LWE,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-2.0516734499938,30.2805561448058,0.0400037802755833,1.0,0.0
265,40124,f2282657,Mugonero,0.0,0.0197702702134848,Rwanda,2016,a season,maize,-2.21198710425272,29.3680165313081,0.0080007566139102,1.0,0.0
266,40126,588c51a7,Mugonero,0.0,0.0741385072469711,Rwanda,2016,a season,maize,-2.22187740454862,29.3531616814807,0.03000283613801,1.0,0.0
267,40134,2b2d9856,LWE,0.0,0.0494256727397442,Rwanda,2016,a season,maize,-2.05317796345784,30.6608932190095,0.0200018901377916,1.0,0.0
268,40140,ff55c8c5,Mugonero,1.0,0.0370692536234856,Rwanda,2016,a season,maize,-2.21099976048854,29.3528336110504,0.015001418069005,1.0,0.0
269,40141,2a79d5ae,Mugonero,0.0,0.0494256727397442,Rwanda,2016,a season,maize,-2.28804342987005,29.3604597090977,0.0200018901377916,1.0,0.0
270,40143,9204290,Rutsiro,0.0,0.0370692536234856,Rwanda,2016,a season,maize,-1.93270552636475,29.3505227885547,0.015001418069005,1.0,0.0
271,40147,856c8b57,LWE,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-2.02532722171359,30.6361249537594,0.0400037802755833,1.0,0.0
272,40152,a1f5b7b8,LWE,0.0,0.0617820918560028,Rwanda,2016,a season,maize,-1.98238349050982,30.3410916979176,0.0250023640692234,1.0,0.0
273,40160,c1574f96,Rubengera,0.0,0.123564183712006,Rwanda,2016,a season,maize,-2.03542985344108,29.5130502207088,0.0500047281384468,1.0,1.0
274,40164,11e8dcf2,LWE,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-2.0901956854481,30.6145546739536,0.0400037802755833,1.0,0.0
275,40168,5bc5e2c5,Rubengera,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-2.03823298462934,29.5112570859258,0.0400037802755833,1.0,1.0
276,40169,4f5e3a89,LWE,0.0,0.0494256727397442,Rwanda,2016,a season,maize,-1.98338712523677,30.342320220039,0.0200018901377916,1.0,0.0
277,40170,baea651f,Rutsiro,0.0,0.0494256727397442,Rwanda,2016,a season,maize,-1.7486476391966,29.3531345580365,0.0200018901377916,1.0,0.0
278,40173,4de50fe1,LWE,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-1.60344630935136,30.2498806933441,0.0400037802755833,1.0,0.0
279,40183,de675ebe,Nyamasheke,0.0,0.0494256727397442,Rwanda,2016,a season,maize,-2.39103511413806,29.208418640553,0.0200018901377916,1.0,0.0
280,40189,b136dd9c,LWE,0.0,0.0741385072469711,Rwanda,2016,a season,maize,-1.59842289837075,30.2389900928576,0.03000283613801,1.0,0.0
281,40194,b8f1d4e2,Rutsiro,0.0,0.0741385072469711,Rwanda,2016,a season,maize,-1.76482177827037,29.3625687875013,0.03000283613801,1.0,0.0
282,40196,bb735f16,LWE,0.0,0.0494256727397442,Rwanda,2016,a season,maize,-2.05002810408532,30.6591533345848,0.0200018901377916,1.0,0.0
283,40203,2a796535,Mugonero,0.0,0.0840236470103264,Rwanda,2016,a season,maize,-2.13287198668034,29.3305300423119,0.0340032167732716,1.0,0.0
284,40215,1122bbed,LWE,1.0,0.160633444786072,Rwanda,2016,a season,maize,-2.01872535723604,30.2742537305135,0.0650061517953873,1.0,0.0
285,40229,90166bda,Mugonero,0.0,0.154949486255646,Rwanda,2016,a season,maize,-2.25179719163855,29.3293011391055,0.0627059265971184,1.0,0.0
286,40232,9f889248,Mugonero,0.0,0.0645005032420158,Rwanda,2016,a season,maize,-2.21178347788551,29.328449893624,0.0261024683713913,1.0,0.0
287,40234,368403d0,LWE,0.0,0.111207768321037,Rwanda,2016,a season,maize,-2.05465996677382,30.3612062259336,0.0450042560696602,0.0,0.0
288,40237,451e5cd3,LWE,0.0,0.148277014493942,Rwanda,2016,a season,maize,-2.05972943950263,30.2940351230463,0.0600056722760201,0.0,1.0
289,40254,5bb2d34e,LWE,0.0,0.0247128363698721,Rwanda,2016,a season,maize,-2.05712840283488,30.6271790280571,0.0100009450688958,1.0,0.0
290,40263,45cc92de,Kibogora,0.0,0.123564183712006,Rwanda,2016,a season,maize,-2.31762255882881,29.2027141285081,0.0500047281384468,1.0,0.0
291,40267,a7e3b74c,LWE,0.0,0.222415536642075,Rwanda,2016,a season,maize,-1.96065249155937,30.3357459750257,0.0900085121393204,1.0,0.0
292,40283,d2514f13,LWE,0.0,0.444831073284149,Rwanda,2016,a season,maize,-2.04178057217801,30.3464190415311,0.180017024278641,1.0,0.0
293,40287,e81a7afa,Gatsibo,0.0,0.123564183712006,Rwanda,2016,a season,maize,-1.81416581989588,30.3529086838139,0.0500047281384468,1.0,0.0
294,40291,0659088d,Mugonero,1.0,0.128506749868393,Rwanda,2016,a season,maize,-2.29566493658999,29.4024403884697,0.0520049184560776,1.0,1.0
295,40295,71faa486,LWE,0.0,0.0247128363698721,Rwanda,2016,a season,maize,-2.05673900353636,30.6268901911926,0.0100009450688958,1.0,0.0
296,40297,872db0e1,LWE,0.0,0.0864949300885201,Rwanda,2016,a season,maize,-2.02192223906031,30.2929127090725,0.0350033119320869,1.0,0.0
297,40304,d60b0c4d,Gatsibo,0.0,0.123564183712006,Rwanda,2016,a season,maize,-1.80080247235795,30.4062844088299,0.0500047281384468,1.0,1.0
298,40307,aa52a147,LWE,0.0,0.296554028987885,Rwanda,2016,a season,maize,-1.9832101214646,30.3173263658114,0.12001134455204,1.0,0.0
299,40316,569df8be,LWE,0.0,0.0494256727397442,Rwanda,2016,a season,maize,-2.06218406137168,30.6547695193578,0.0200018901377916,1.0,0.0
300,40328,9b77dbc8,LWE,0.0,0.0741385072469711,Rwanda,2016,a season,maize,-1.61433269624943,30.3021657911342,0.03000283613801,1.0,0.0
301,40329,5417f549,LWE,0.0,0.0830351263284683,Rwanda,2016,a season,maize,-1.98766894115012,30.3209490893296,0.0336031764745712,1.0,0.0
302,40331,8de65058,LWE,0.0,0.123564183712006,Rwanda,2016,a season,maize,-2.06131523322058,30.6306769421272,0.0500047281384468,1.0,0.0
303,40341,87bd4b83,Rutsiro,0.0,0.0741385072469711,Rwanda,2016,a season,maize,-1.74866198659118,29.3531492929877,0.03000283613801,1.0,0.0
304,40349,eb4a5b5c,LWE,0.0,0.148277014493942,Rwanda,2016,a season,maize,-2.08068863391863,30.6295672075444,0.0600056722760201,1.0,0.0
305,40364,9e5af0e7,Mugonero,0.0,0.197208434343338,Rwanda,2016,a season,maize,-2.20328161051644,29.331005387308,0.0798075422644615,1.0,0.0
306,40378,e0225934,LWE,0.0,0.0494256727397442,Rwanda,2016,a season,maize,-1.60347993048578,30.2463344662755,0.0200018901377916,1.0,0.0
307,40380,0f9f395b,LWE,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-1.6014124287763,30.268689426173,0.0400037802755833,1.0,0.0
308,40400,0b7b8a8c,Rubengera,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-2.04190514619442,29.5109482532617,0.0400037802755833,1.0,1.0
309,40421,82843919,LWE,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-2.01170574644671,30.2848081953634,0.0400037802755833,1.0,0.0
310,40423,2603c5d1,LWE,0.0,0.296554028987885,Rwanda,2016,a season,maize,-1.98891415299179,30.2926152773002,0.12001134455204,1.0,0.0
311,40424,014ce9cb,LWE,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-1.59915645142625,30.2551786819601,0.0400037802755833,0.0,0.0
312,40426,b268713e,LWE,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-1.60562333559648,30.2651645931186,0.0400037802755833,1.0,0.0
313,40428,9d2f84f8,LWE,1.0,0.0543682426214218,Rwanda,2016,a season,maize,-2.02545115471229,30.3276885124715,0.0220020804554224,1.0,0.0
314,40429,c13c886b,LWE,0.0,0.0741385072469711,Rwanda,2016,a season,maize,-1.60355023610537,30.2533853333667,0.03000283613801,1.0,0.0
315,40435,1d0fb6f7,LWE,0.0,0.185346275568008,Rwanda,2016,a season,maize,-2.07680671871807,30.3447043983097,0.0750070959329605,0.0,1.0
316,40438,7666d00a,LWE,0.0,0.296554028987885,Rwanda,2016,a season,maize,-2.05457304161557,30.3277487484666,0.12001134455204,1.0,0.0
317,40441,75b10d10,Nyamasheke,0.0,0.0741385072469711,Rwanda,2016,a season,maize,-2.39506419785141,29.0667685973602,0.03000283613801,1.0,0.0
318,40443,f3bf60cb,LWE,0.0,0.0494256727397442,Rwanda,2016,a season,maize,-2.05499285608306,30.3219064226637,0.0200018901377916,1.0,0.0
319,40447,426e0681,Mugonero,0.0,0.0370692536234856,Rwanda,2016,a season,maize,-2.19139564443772,29.2846825374518,0.015001418069005,1.0,0.0
320,40448,47021c0a,LWE,0.0,0.0741385072469711,Rwanda,2016,a season,maize,-2.05793406544829,30.3190852846261,0.03000283613801,1.0,0.0
321,40452,d60bfd84,LWE,0.0,0.0494256727397442,Rwanda,2016,a season,maize,-2.06711707751684,30.3409340842815,0.0200018901377916,1.0,0.0
322,40453,f5fec5e3,LWE,0.0,0.0741385072469711,Rwanda,2016,a season,maize,-1.60367259617784,30.3052813546032,0.03000283613801,1.0,0.0
323,40464,34390b3b,LWE,0.0,0.148277014493942,Rwanda,2016,a season,maize,-1.60515222084153,30.2691150242503,0.0600056722760201,0.0,0.0
324,40466,8fe3c1a2,LWE,0.0,0.0370692536234856,Rwanda,2016,a season,maize,-1.59349320313182,30.282690130746,0.015001418069005,1.0,0.0
325,40472,787ff6b1,LWE,0.0,0.0741385072469711,Rwanda,2016,a season,maize,-1.5993313546869,30.2370841261877,0.03000283613801,0.0,0.0
326,40473,efdc2145,Karongi,1.0,0.0988513454794884,Rwanda,2016,a season,maize,-2.1228128252551,29.4342937599868,0.0400037802755833,1.0,1.0
327,40475,60221bf0,LWE,0.0,0.148277014493942,Rwanda,2016,a season,maize,-2.02545463215505,30.6359855544106,0.0600056722760201,0.0,0.0
328,40476,2bd83f62,LWE,0.0,0.0741385072469711,Rwanda,2016,a season,maize,-2.06207746542507,30.6243703013656,0.03000283613801,1.0,0.0
329,40481,05a9ccb8,LWE,0.0,0.0741385072469711,Rwanda,2016,a season,maize,-1.60394146201475,30.2485363868082,0.03000283613801,1.0,0.0
330,40491,f04afac3,LWE,1.0,0.444831073284149,Rwanda,2016,a season,maize,-2.01320541152998,30.2806963209652,0.180017024278641,0.0,0.0
331,40495,1e383812,LWE,0.0,0.148277014493942,Rwanda,2016,a season,maize,-2.06045504760643,30.3250197160092,0.0600056722760201,1.0,0.0
332,40499,6854838,LWE,0.0,0.111207768321037,Rwanda,2016,a season,maize,-2.00937630792956,30.2889533817521,0.0450042560696602,1.0,0.0
333,40502,81fcc7a6,Giheke,0.0,0.0864949300885201,Rwanda,2016,a season,maize,-2.55032927023356,28.9615003219581,0.0350033119320869,1.0,0.0
334,40503,079df97f,Rubengera,0.0,0.0741385072469711,Rwanda,2016,a season,maize,-2.04803763911489,29.5263481623319,0.03000283613801,1.0,0.0
335,40511,da104540,LWE,0.0,0.0741385072469711,Rwanda,2016,a season,maize,-2.02133333222571,30.2785169619547,0.03000283613801,1.0,0.0
336,40520,3ac7d31a,LWE,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-2.07543752961223,30.6237327660636,0.0400037802755833,1.0,0.0
337,40524,3314b5f1,LWE,0.0,0.0617820918560028,Rwanda,2016,a season,maize,-2.01895919272571,30.6489405925358,0.0250023640692234,1.0,0.0
338,40534,13242980,LWE,0.0,0.0741385072469711,Rwanda,2016,a season,maize,-1.62046041307997,30.2836759249292,0.03000283613801,1.0,0.0
339,40539,3898cae1,LWE,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-1.60341066418505,30.2497864869355,0.0400037802755833,1.0,0.0
340,40542,82bab56c,Rutsiro,0.0,0.0864949300885201,Rwanda,2016,a season,maize,-1.76928603692294,29.3561318707799,0.0350033119320869,1.0,0.0
341,40544,fefbd797,Gatsibo,0.0,0.148277014493942,Rwanda,2016,a season,maize,-1.81113082784938,30.3605261734224,0.0600056722760201,1.0,0.0
342,40546,1720d93e,LWE,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-1.6127250026702,30.3013904500551,0.0400037802755833,1.0,0.0
343,40547,2efb02d3,LWE,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-2.0823959083017,30.6305871113092,0.0400037802755833,1.0,0.0
344,40551,e5610183,Nyamasheke,0.0,0.0247128363698721,Rwanda,2016,a season,maize,-2.29224254460912,29.2070249801548,0.0100009450688958,1.0,0.0
345,40553,78ab9f74,LWE,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-1.60540765885028,30.2723496115685,0.0400037802755833,1.0,0.0
346,40554,fcf26bf1,LWE,0.0,0.0370692536234856,Rwanda,2016,a season,maize,-2.02595397102629,30.2797343354437,0.015001418069005,1.0,0.0
347,40556,2d6e3a1b,LWE,1.0,0.444831073284149,Rwanda,2016,a season,maize,-1.98330787675689,30.3114104883097,0.180017024278641,1.0,0.0
348,40570,88a5d9a6,LWE,0.0,0.0988513454794884,Rwanda,2016,a season,maize,-1.60433642435452,30.2783994514088,0.0400037802755833,1.0,0.0
349,40571,88f1f1fd,LWE,0.0,0.148277014493942,Rwanda,2016,a season,maize,-1.97994299577665,30.3218960170329,0.0600056722760201,0.0,0.0
