,unique_id,district,pesticide,year,season,crop,field_latitude,field_longitude,plot_hectares,pest_disease,yield_kg_ph,geometry,NDVI,EVI,SAVI,GNDVI
185,4815ed54,Karongi,1.0,2019,a season,maize,-2.1788439,29.4958233,0.0100000007078052,1.0,2639.998,"POLYGON ((29.495733468879322 -2.178754068879322, 29.49591313112068 -2.178754068879322, 29.49591313112068 -2.178933731120678, 29.495733468879322 -2.178933731120678, 29.495733468879322 -2.178754068879322))",0.5987690130908542,4.230406560220669,0.8980332072360516,0.5194994442830259
186,0a0435d1,Karongi,0.0,2019,a season,maize,-2.10539311713021,29.422660598186,0.0400000028312206,0.0,4559.9966,"POLYGON ((29.42248093594464 -2.1052134548888533, 29.422840260427357 -2.1052134548888533, 29.422840260427357 -2.1055727793715664, 29.42248093594464 -2.1055727793715664, 29.42248093594464 -2.1052134548888533))",0.6152496352722375,6.934313371679418,0.922744467034367,0.5367427894621393
187,8358dc63,Karongi,0.0,2019,a season,maize,-2.1086916953508,29.4235537122542,0.0350000001490116,1.0,3499.9978,"POLYGON ((29.423385653621665 -2.108523636718266, 29.423721770886736 -2.108523636718266, 29.423721770886736 -2.108859753983334, 29.423385653621665 -2.108859753983334, 29.423385653621665 -2.108523636718266))",0.6557954910290613,2.4176546003070647,0.9835364182961658,0.5354679087636315
188,2c9e0e2d,Kibogora,0.0,2019,a season,maize,-2.3343973,29.2595803,0.0100000007078052,0.0,4239.9971,"POLYGON ((29.25949046887932 -2.334307468879322, 29.25967013112068 -2.334307468879322, 29.25967013112068 -2.334487131120678, 29.25949046887932 -2.334487131120678, 29.25949046887932 -2.334307468879322))",0.6557954910290613,2.4176546003070647,0.9835364182961658,0.5354679087636315
189,6c561c7d,Nyagatare,0.0,2019,a season,maize,-1.3131685,30.3109364,0.120000004768372,0.0,3137.1978,"POLYGON ((30.310625215874598 -1.312857315874599, 30.3112475841254 -1.312857315874599, 30.3112475841254 -1.3134796841254008, 30.310625215874598 -1.3134796841254008, 30.310625215874598 -1.312857315874599))",0.5100354080865934,2.187701479207957,0.7649482568587567,0.4511747631301475
190,88631793,Mugonero,0.0,2019,a season,maize,-2.2537224,29.3384511,0.0200000014156103,0.0,3358.2061,"POLYGON ((29.338324059610812 -2.253595359610814, 29.33857814038919 -2.253595359610814, 29.33857814038919 -2.253849440389186, 29.338324059610812 -2.253849440389186, 29.338324059610812 -2.253595359610814))",0.607948442704541,10.288647649227205,0.9117813593684524,0.5302218187229489
191,c0cdae65,Karongi,0.0,2019,a season,maize,-2.22515669777908,29.3976982389702,0.0300000011920929,0.0,3639.9978,"POLYGON ((29.3975426469075 -2.2250011057163794, 29.3978538310329 -2.2250011057163794, 29.3978538310329 -2.2253122898417805, 29.3975426469075 -2.2253122898417805, 29.3975426469075 -2.2250011057163794))",0.5963870990455775,0.6107694643562993,0.8944530494190218,0.5117009108086453
192,82ff63ee,Mugonero,0.0,2019,a season,maize,-2.1997259,29.2609973,0.0800000056624413,0.0,3838.6682,"POLYGON ((29.260743219221627 -2.199471819221627, 29.261251380778372 -2.199471819221627, 29.261251380778372 -2.1999799807783726, 29.260743219221627 -2.1999799807783726, 29.260743219221627 -2.199471819221627))",0.4913489516393768,6.84497330797973,0.7369252840380212,0.4398517532738842
193,a57f7a7a,Mugonero,1.0,2019,a season,maize,-2.22416140477131,29.2025547666767,0.0160000007599592,1.0,2876.7981,"POLYGON ((29.202441138299577 -2.224047776394189, 29.20266839505382 -2.224047776394189, 29.20266839505382 -2.2242750331484307, 29.202441138299577 -2.2242750331484307, 29.202441138299577 -2.224047776394189))",0.6140355497726397,-16.332820667387235,0.9209216620150024,0.4976192340300408
194,908cbb05,Karongi,0.0,2019,a season,maize,-2.2118045,29.4714218,0.025000000372529,0.0,2654.1648,"POLYGON ((29.471279764530916 -2.211662464530914, 29.471563835469087 -2.211662464530914, 29.471563835469087 -2.2119465354690857, 29.471279764530916 -2.2119465354690857, 29.471279764530916 -2.211662464530914))",0.5219984082625677,-5.611521247788613,0.7828785257325503,0.4391014694629719
195,494d2f74,Bugarama,0.0,2019,a season,maize,-2.567409,29.0325978,0.150000005960465,0.0,3403.9978,"POLYGON ((29.032249885571044 -2.5670610855710425, 29.03294571442896 -2.5670610855710425, 29.03294571442896 -2.5677569144289576, 29.032249885571044 -2.5677569144289576, 29.032249885571044 -2.5670610855710425))",0.6700554983929181,-184.9955989513385,1.0049506819568077,0.5752290342449515
196,2fedb3f9,Karongi,1.0,2019,a season,maize,-2.1807075,29.4835369,0.0200000014156103,1.0,4874.9966,"POLYGON ((29.483409859610813 -2.180580459610814, 29.48366394038919 -2.180580459610814, 29.48366394038919 -2.1808345403891862, 29.483409859610813 -2.1808345403891862, 29.483409859610813 -2.180580459610814))",0.5304904029481496,2.5723980208083064,0.7956338341636854,0.4843714418129731
